email,valid,reason
1avy0bbq1v7o1@fakemail.io,,No MX records found
gxz1k@fakezone123.com,,No MX records found
clbtxguhird@hotmail.com,1,Valid domain
tasrgq@yahoo.com,1,Valid domain
f0kj2ciz@notreal.tech,,No MX records found
r9k2j@invalidomain789.net,,No MX records found
jntrm@yahoo.com,1,Valid domain
ldmqph5voo2i@notreal.tech,,No MX records found
g8wy9jlqostbn1@yahoo.com,1,Valid domain
b74k6hepa7gg@notreal.tech,,No MX records found
sj58z087ro@example.org,,All SMTP servers failed
mxea20wlb1uv@nonexistent456.com,,No MX records found
wb6ybtge@fakezone123.com,,No MX records found
eaby1efr@notreal.tech,,No MX records found
za89urf5b2lxcv@testbox.xyz,,No MX records found
ov049nuq@example.org,,All SMTP servers failed
ae9hyjamlleti7@hotmail.com,1,Valid domain
2duhd60cahjs@example.org,,All SMTP servers failed
2forvsl@fakezone123.com,,No MX records found
6rddjo@nonexistent456.com,,No MX records found
em4gxummvhg@nonexistent456.com,,No MX records found
obslqqjchgf@yahoo.com,1,Valid domain
h8pet0f7em4j@yahoo.com,1,Valid domain
bz83itbscygu@invalidomain789.net,,No MX records found
77btfb@hotmail.com,1,Valid domain
73dc0xle4i@testbox.xyz,,No MX records found
05e0o4cv@fakemail.io,,No MX records found
0r10o92cxll@nonexistent456.com,,No MX records found
6mqmftvbujc@fakemail.io,,No MX records found
ebe6pjeab8gq@notreal.tech,,No MX records found
7mjdeb@fakezone123.com,,No MX records found
xv6wmqp@notreal.tech,,No MX records found
u5o1c51@fakemail.io,,No MX records found
a2t59@invalidomain789.net,,No MX records found
lagjy12gk4e3u3@notreal.tech,,No MX records found
t173ixh7p4ta@example.org,,All SMTP servers failed
zgbwbhx8@yahoo.com,1,Valid domain
qkfwfx@testbox.xyz,,No MX records found
2mdnskwbbskhr@invalidomain789.net,,No MX records found
43xc44lqk@fakezone123.com,,No MX records found
6dx1rml@invalidomain789.net,,No MX records found
ve1hheub5u@fakezone123.com,,No MX records found
0l9m0nnrsabco@gmail.com,1,Valid domain
8j1ezgjwz@fakezone123.com,,No MX records found
7v2pup42d6@fakezone123.com,,No MX records found
aqg1cawa@gmail.com,1,Valid domain
zbkyav6goj0@notreal.tech,,No MX records found
rfoe6r9@hotmail.com,1,Valid domain
4wfszof@hotmail.com,1,Valid domain
46bsr0a@notreal.tech,,No MX records found
xiivk@notreal.tech,,No MX records found
4wzmm@hotmail.com,1,Valid domain
uiuy0@notreal.tech,,No MX records found
sv00y18mlkr4k@nonexistent456.com,,No MX records found
9wu0b3lejx@gmail.com,1,Valid domain
r2gfu6br8cew@notreal.tech,,No MX records found
32p6w@nonexistent456.com,,No MX records found
szljllo1px9ud6@fakezone123.com,,No MX records found
9xrzd5d@testbox.xyz,,No MX records found
39zk9t@testbox.xyz,,No MX records found
hy6shnhbrzi@example.org,,All SMTP servers failed
bibk0@testbox.xyz,,No MX records found
we3o5@hotmail.com,1,Valid domain
dovfs3h69v@nonexistent456.com,,No MX records found
cpd7x@invalidomain789.net,,No MX records found
4wvvmj2ugbyvvh@gmail.com,1,Valid domain
wxargeu@nonexistent456.com,,No MX records found
09i9jc@testbox.xyz,,No MX records found
fxgboam866sm@yahoo.com,1,Valid domain
til6d4ogr@hotmail.com,1,Valid domain
2a8lwk605@gmail.com,1,Valid domain
epzj9vtmcvdw9a@invalidomain789.net,,No MX records found
cg0q5lna05o7@fakezone123.com,,No MX records found
x61kmn1@gmail.com,1,Valid domain
r2hrrdy7@example.org,,All SMTP servers failed
7enfs@nonexistent456.com,,No MX records found
eopns7f@hotmail.com,1,Valid domain
vg5s49@fakemail.io,,No MX records found
35kztd3@yahoo.com,1,Valid domain
dprrer9zzim1y@example.org,,All SMTP servers failed
403hckhwq0aw@fakezone123.com,,No MX records found
w4lmvu8gz8k0n@nonexistent456.com,,No MX records found
pap8rg0me0sa@testbox.xyz,,No MX records found
e97kuauopv@nonexistent456.com,,No MX records found
qwopuq9u0j7i@yahoo.com,1,Valid domain
23vzz2ly@fakezone123.com,,No MX records found
7lgy7@fakezone123.com,,No MX records found
70h171p@gmail.com,1,Valid domain
giaxkftq39of6@example.org,,All SMTP servers failed
fictczc1gzz72w@fakezone123.com,,No MX records found
3nv2xo@nonexistent456.com,,No MX records found
76zvcu9gz@yahoo.com,1,Valid domain
3y9mkiss81njf@yahoo.com,1,Valid domain
wpqp45vyb7@hotmail.com,1,Valid domain
aztqqkqz6v3j09@example.org,,All SMTP servers failed
1u3wi@testbox.xyz,,No MX records found
0oe05j00gdh@hotmail.com,1,Valid domain
ogu7aag0qa@fakezone123.com,,No MX records found
z2xd93@yahoo.com,1,Valid domain
q7ak5qo9@fakemail.io,,No MX records found
sryf9f@testbox.xyz,,No MX records found
hzhl56x5x@notreal.tech,,No MX records found
mqa1d@hotmail.com,1,Valid domain
t6vny@yahoo.com,1,Valid domain
027q2b1@hotmail.com,1,Valid domain
7iv1t3603pbgv5@hotmail.com,1,Valid domain
407pehi0ze@fakezone123.com,,No MX records found
ixgcfnrop4@notreal.tech,,No MX records found
pxaf8j@fakezone123.com,,No MX records found
i9p3ta9g1como4@fakemail.io,,No MX records found
517tgy@example.org,,All SMTP servers failed
pvh98kuiwjk4@fakezone123.com,,No MX records found
ux72lkmewe131e@notreal.tech,,No MX records found
dvnm6g@testbox.xyz,,No MX records found
0dk7cvl@nonexistent456.com,,No MX records found
cdg1ak@yahoo.com,1,Valid domain
nybl8yws@testbox.xyz,,No MX records found
pxcqe82mnmj6wn@fakezone123.com,,No MX records found
t7jdcy40z@example.org,,All SMTP servers failed
ooye1x@fakemail.io,,No MX records found
v0iyemec5@notreal.tech,,No MX records found
l667qetde5137@nonexistent456.com,,No MX records found
ehhlzll29v@testbox.xyz,,No MX records found
zk1nz5zk0n@gmail.com,1,Valid domain
46wrud8tf1cr@invalidomain789.net,,No MX records found
cdlxa4s9o3@fakezone123.com,,No MX records found
19jaulqca0@testbox.xyz,,No MX records found
mp7c2q3an6mjc@testbox.xyz,,No MX records found
65lpx45bifv9f4@hotmail.com,1,Valid domain
xeanodvcztob@hotmail.com,1,Valid domain
m55615@hotmail.com,1,Valid domain
okv2tjh7x@fakezone123.com,,No MX records found
5hxrwimjh@gmail.com,1,Valid domain
7h098m3510a@yahoo.com,1,Valid domain
ny5uy0@testbox.xyz,,No MX records found
ucbc6efi7ifr@example.org,,All SMTP servers failed
edmvsei0@fakezone123.com,,No MX records found
dh70dlhqmdu@example.org,,All SMTP servers failed
5g0k32t85x8tgp@hotmail.com,1,Valid domain
l9pou6@yahoo.com,1,Valid domain
vc34r5@gmail.com,1,Valid domain
ictda3zdw@nonexistent456.com,,No MX records found
nugafpilgf9lgb@testbox.xyz,,No MX records found
64qy66@gmail.com,1,Valid domain
n2jbt@yahoo.com,1,Valid domain
ga29k24be@notreal.tech,,No MX records found
a05ex9twvqwxnf@notreal.tech,,No MX records found
ofxsimpfyzfy35@nonexistent456.com,,No MX records found
sagd2juulnsqjd@testbox.xyz,,No MX records found
bypt1h9o27rmjh@gmail.com,1,Valid domain
x9p3hv5jxb@testbox.xyz,,No MX records found
aj2n16cpemzruo@nonexistent456.com,,No MX records found
m1xrjmopv@notreal.tech,,No MX records found
k1zqys@hotmail.com,1,Valid domain
f8wlcgan3avs99@fakezone123.com,,No MX records found
xf4g30i3s@hotmail.com,1,Valid domain
6g5neadi3wqg@fakezone123.com,,No MX records found
m2ulaodjed0b@nonexistent456.com,,No MX records found
l5zgb2uztlnxxj@nonexistent456.com,,No MX records found
zp84fj6vy@testbox.xyz,,No MX records found
nb7mjyqwdt3plu@nonexistent456.com,,No MX records found
j3kyrj@gmail.com,1,Valid domain
lbagqcb91o@example.org,,All SMTP servers failed
19m0nj@example.org,,All SMTP servers failed
thuia@gmail.com,1,Valid domain
3j6xm7@hotmail.com,1,Valid domain
l1wm9qjdtnxer@nonexistent456.com,,No MX records found
nwgw9n7tiblsk6@gmail.com,1,Valid domain
rz0dkv8@fakemail.io,,No MX records found
0j0fizdrqk@yahoo.com,1,Valid domain
gx4llg9@nonexistent456.com,,No MX records found
uqlnlee@hotmail.com,1,Valid domain
f5280h8b@notreal.tech,,No MX records found
b95anme4kzj8@yahoo.com,1,Valid domain
2ap4ubha7fh@hotmail.com,1,Valid domain
x39ht@fakezone123.com,,No MX records found
zwy9vbo7zn@gmail.com,1,Valid domain
0bp2gy8t1sdc@example.org,,All SMTP servers failed
e2iw7im3tzjv@hotmail.com,1,Valid domain
zobs2tb43xd3m@hotmail.com,1,Valid domain
5jr9a@hotmail.com,1,Valid domain
x5qk19o@notreal.tech,,No MX records found
8hn6j492z2@example.org,,All SMTP servers failed
8byox6eeixdie3@fakemail.io,,No MX records found
rwz0mwg30@fakemail.io,,No MX records found
0s8rn4fhqphd0@example.org,,All SMTP servers failed
lzhrwepyshns@yahoo.com,1,Valid domain
pr3javuhrzide@hotmail.com,1,Valid domain
pjot8lxw80@yahoo.com,1,Valid domain
fl3t96pyk9yuc@fakezone123.com,,No MX records found
21ec5v@yahoo.com,1,Valid domain
qrxmsz603ar@testbox.xyz,,No MX records found
5s3dxnss@fakezone123.com,,No MX records found
163pr4rtew@gmail.com,1,Valid domain
6drjfv@testbox.xyz,,No MX records found
8owrlkxjbvwbe@testbox.xyz,,No MX records found
99j4ygvzilo@yahoo.com,1,Valid domain
4ag1o10l7gbl@yahoo.com,1,Valid domain
3odbawvvp@yahoo.com,1,Valid domain
azq1s8lkcqoe2u@fakemail.io,,No MX records found
y55dwi9yu@yahoo.com,1,Valid domain
4qmo5fw1mbov@nonexistent456.com,,No MX records found
zjwbbflhqjim@notreal.tech,,No MX records found
w97xclgyzux64c@nonexistent456.com,,No MX records found
sj7q6i@nonexistent456.com,,No MX records found
o7wngg@gmail.com,1,Valid domain
pq22q@nonexistent456.com,,No MX records found
3gl025yep5ux@fakemail.io,,No MX records found
ikhbad@nonexistent456.com,,No MX records found
yzqtitnq0w@fakezone123.com,,No MX records found
n88dj@invalidomain789.net,,No MX records found
115oliopjhu@nonexistent456.com,,No MX records found
929ufhamdg4mi@yahoo.com,1,Valid domain
wc9l1vc1hv@testbox.xyz,,No MX records found
6ojbne0vw7i@gmail.com,1,Valid domain
fi9b3yux@notreal.tech,,No MX records found
pyuwbqjq9wwi@fakemail.io,,No MX records found
txsk56c2m@gmail.com,1,Valid domain
pmos3v1@testbox.xyz,,No MX records found
euy5oo@hotmail.com,1,Valid domain
pv03kaeg@invalidomain789.net,,No MX records found
hxtri@fakemail.io,,No MX records found
jwkyyla403x@yahoo.com,1,Valid domain
gv57p745lxmoxd@gmail.com,1,Valid domain
7nvqxv@fakemail.io,,No MX records found
8yx1koee@hotmail.com,1,Valid domain
e33na8@notreal.tech,,No MX records found
dgzjnogede@testbox.xyz,,No MX records found
qajl4byh@invalidomain789.net,,No MX records found
o16jrmn96sgd3@hotmail.com,1,Valid domain
je0avpus@notreal.tech,,No MX records found
t6gaixcvavpy3@notreal.tech,,No MX records found
r0j7iad87q@testbox.xyz,,No MX records found
9udatp7r@fakezone123.com,,No MX records found
9q3eei8ent008o@fakemail.io,,No MX records found
tta6f@fakemail.io,,No MX records found
rqzl62yw@fakezone123.com,,No MX records found
y8rxjh6an3s0ni@example.org,,All SMTP servers failed
a38qbxzetw1@gmail.com,1,Valid domain
vac0fx64xrlv62@hotmail.com,1,Valid domain
vxwd9m9l8x34@gmail.com,1,Valid domain
wt698@invalidomain789.net,,No MX records found
4vucbq5@fakemail.io,,No MX records found
gueuumtal8r@notreal.tech,,No MX records found
wo8e79@fakemail.io,,No MX records found
atv1ljog@gmail.com,1,Valid domain
shvidjr@fakemail.io,,No MX records found
6fso7u@invalidomain789.net,,No MX records found
xswoldmqtk69@nonexistent456.com,,No MX records found
r539d5i@nonexistent456.com,,No MX records found
lwp6xde1b0iu@invalidomain789.net,,No MX records found
7e06tobwn5w@notreal.tech,,No MX records found
va1yhgmax8we@testbox.xyz,,No MX records found
o80pq9@nonexistent456.com,,No MX records found
c9ygi9tbbkp2e@fakezone123.com,,No MX records found
yvw3xx@example.org,,All SMTP servers failed
jyx1xqep@fakezone123.com,,No MX records found
dirk0pxyw@nonexistent456.com,,No MX records found
u5i63@yahoo.com,1,Valid domain
ae81t9g0nibogq@example.org,,All SMTP servers failed
61d4oyy4@notreal.tech,,No MX records found
bzy9hurg9u5z4@fakezone123.com,,No MX records found
eqsnyb@example.org,,All SMTP servers failed
aujpotk@nonexistent456.com,,No MX records found
fcfj57jlm3@hotmail.com,1,Valid domain
geooj@gmail.com,1,Valid domain
nurqse@example.org,,All SMTP servers failed
wdm541r@gmail.com,1,Valid domain
m0nx76q8wa@notreal.tech,,No MX records found
62u6fw7q@yahoo.com,1,Valid domain
r1xzwx3nx@fakemail.io,,No MX records found
y8bjjy1touz@hotmail.com,1,Valid domain
1g2knwyjo1cba7@example.org,,All SMTP servers failed
k4tylx5n@notreal.tech,,No MX records found
hu30wtr@hotmail.com,1,Valid domain
rsaeqzgw1q37@notreal.tech,,No MX records found
61ywbi0n0@example.org,,All SMTP servers failed
khacx7@fakemail.io,,No MX records found
n5ril@fakemail.io,,No MX records found
emsjb3uv@fakezone123.com,,No MX records found
5awmhsjy1o@hotmail.com,1,Valid domain
kis8g38vu1lt2y@invalidomain789.net,,No MX records found
tpfy53jjmw06o@nonexistent456.com,,No MX records found
ttdqd7jrs@yahoo.com,1,Valid domain
5jfja6c@notreal.tech,,No MX records found
6oc8rvw8s6y@testbox.xyz,,No MX records found
bnmows@gmail.com,1,Valid domain
0r054gpqgnvjs@nonexistent456.com,,No MX records found
5nuo8o@yahoo.com,1,Valid domain
t5sne@hotmail.com,1,Valid domain
7rh1h1efcwmw@testbox.xyz,,No MX records found
bs38x14t7nhzev@nonexistent456.com,,No MX records found
zxb9j2vqpb3@gmail.com,1,Valid domain
hd4rkzn5uq969q@yahoo.com,1,Valid domain
69zz3d76kmbyy@fakezone123.com,,No MX records found
2dq6uk@invalidomain789.net,,No MX records found
vbql8gvl2qbvk@fakemail.io,,No MX records found
44p5o6lxvm23v@example.org,,All SMTP servers failed
h83w0mut2jj0@invalidomain789.net,,No MX records found
1icxwkn6@hotmail.com,1,Valid domain
06yq8nv1b@nonexistent456.com,,No MX records found
p3cp4gcbuufx@yahoo.com,1,Valid domain
udpgioh0lh52@example.org,,All SMTP servers failed
r2vff9uoy@nonexistent456.com,,No MX records found
ur0n7u3z3w8k@testbox.xyz,,No MX records found
5t20i8mkic@gmail.com,1,Valid domain
ok150@fakezone123.com,,No MX records found
5t9ufwfdkm@fakemail.io,,No MX records found
a503416x9cl3lq@fakezone123.com,,No MX records found
81oxo46@hotmail.com,1,Valid domain
icjq5by0gec@gmail.com,1,Valid domain
9om28aq@fakemail.io,,No MX records found
xleq8pc32hs@yahoo.com,1,Valid domain
quk0he0uhh5@hotmail.com,1,Valid domain
fd63k8q@fakezone123.com,,No MX records found
cdl6xwz@notreal.tech,,No MX records found
kcp5ny@testbox.xyz,,No MX records found
mvvf5vgtiqb9@fakezone123.com,,No MX records found
cz2ss23uia@invalidomain789.net,,No MX records found
5iowsljv3us46@nonexistent456.com,,No MX records found
7xjiwufdyft@hotmail.com,1,Valid domain
7bc2ps55l7za@yahoo.com,1,Valid domain
lmfr6bijk23@fakezone123.com,,No MX records found
7rfgwvse@nonexistent456.com,,No MX records found
fnfxe4mbrwqsn@nonexistent456.com,,No MX records found
pdug17jbrs@invalidomain789.net,,No MX records found
7wlre@example.org,,All SMTP servers failed
8x3b06@notreal.tech,,No MX records found
qny5tl2w@yahoo.com,1,Valid domain
i1mb7zq5jb7@notreal.tech,,No MX records found
806il1qck5r2h@fakezone123.com,,No MX records found
5c6a2@fakezone123.com,,No MX records found
j3g1lu7qclo@nonexistent456.com,,No MX records found
d3axbythpi@fakemail.io,,No MX records found
j7a6w@nonexistent456.com,,No MX records found
03763@invalidomain789.net,,No MX records found
bi0uhrvs14989@example.org,,All SMTP servers failed
ibh4ddy@yahoo.com,1,Valid domain
x0x7r@fakezone123.com,,No MX records found
s41cyi9och8v@testbox.xyz,,No MX records found
va4co4svvi0@fakemail.io,,No MX records found
9wm9h9kxqk3ly@example.org,,All SMTP servers failed
hk27jeg4irhmp@testbox.xyz,,No MX records found
n1uhs8e@yahoo.com,1,Valid domain
htcz5wjosm7s7o@yahoo.com,1,Valid domain
dh8f6i@notreal.tech,,No MX records found
vnjtaczsrv5hl@invalidomain789.net,,No MX records found
it9b75@invalidomain789.net,,No MX records found
21lnpnh9xf2@notreal.tech,,No MX records found
0vrdv3l@yahoo.com,1,Valid domain
r89psfvvj4se3@notreal.tech,,No MX records found
u0wnwfkj@example.org,,All SMTP servers failed
w6ypvvjbv79xk@notreal.tech,,No MX records found
6hjkxl878nph@example.org,,All SMTP servers failed
1zg5ul0b@testbox.xyz,,No MX records found
gbodoxivp@notreal.tech,,No MX records found
nlcksn75x@hotmail.com,1,Valid domain
342bp@nonexistent456.com,,No MX records found
vwxjfhg0@nonexistent456.com,,No MX records found
b1dj208wv@fakemail.io,,No MX records found
fegby3hqtw04oq@gmail.com,1,Valid domain
itefam@yahoo.com,1,Valid domain
87wyl63ini@invalidomain789.net,,No MX records found
1bdswdprqo8@testbox.xyz,,No MX records found
0nh4z@nonexistent456.com,,No MX records found
udg12u3rkinao@fakemail.io,,No MX records found
p53eez254nylv@invalidomain789.net,,No MX records found
xza8t9hx@invalidomain789.net,,No MX records found
op3si@yahoo.com,1,Valid domain
hopxu@fakezone123.com,,No MX records found
gcdca8301s63f@testbox.xyz,,No MX records found
bywgrr07txoqwf@fakezone123.com,,No MX records found
cdld7jt9r45cx2@nonexistent456.com,,No MX records found
6pay24sj@yahoo.com,1,Valid domain
pkd0ze@gmail.com,1,Valid domain
0oe4j5jadaqzp@fakemail.io,,No MX records found
7yq8l146f@example.org,,All SMTP servers failed
vb1vpvuuhp@nonexistent456.com,,No MX records found
ik6p3q@example.org,,All SMTP servers failed
u5qkthyf6m@yahoo.com,1,Valid domain
2ltqo39ux@fakezone123.com,,No MX records found
6oldr1m05@fakemail.io,,No MX records found
4geu6byxjga@notreal.tech,,No MX records found
0dkqexi@notreal.tech,,No MX records found
ko7gh1hrtxgszk@nonexistent456.com,,No MX records found
zmqtbib6px@fakemail.io,,No MX records found
4s83ld968@notreal.tech,,No MX records found
5h83dq@fakezone123.com,,No MX records found
og1hts0t5oi@gmail.com,1,Valid domain
7qat2mir@notreal.tech,,No MX records found
c1ejwi5mb66t@notreal.tech,,No MX records found
la8pk8@invalidomain789.net,,No MX records found
y092kq0umlxc@yahoo.com,1,Valid domain
g64v2yg@nonexistent456.com,,No MX records found
1nnacjtkl1@invalidomain789.net,,No MX records found
gagh0@invalidomain789.net,,No MX records found
2mj0ghfl6@invalidomain789.net,,No MX records found
l3wwfyhxk60@notreal.tech,,No MX records found
dxe9hj@example.org,,All SMTP servers failed
ar8mxs4vp8@hotmail.com,1,Valid domain
28kl46m4os1@gmail.com,1,Valid domain
b8qwahssx960x@fakezone123.com,,No MX records found
zkarwmds95irt2@gmail.com,1,Valid domain
9u1rfv4r5bgp@hotmail.com,1,Valid domain
mpy1ftk1yt@yahoo.com,1,Valid domain
qpe8p5@invalidomain789.net,,No MX records found
4zbo2z25dm@fakezone123.com,,No MX records found
yz5fbhmy13rvu@gmail.com,1,Valid domain
gervt7vc7@nonexistent456.com,,No MX records found
mh1n30xij00hbk@fakemail.io,,No MX records found
gcl3g9@testbox.xyz,,No MX records found
200pyrzno@hotmail.com,1,Valid domain
lykogojugu4i3@gmail.com,1,Valid domain
ha5yxsbebi@invalidomain789.net,,No MX records found
9qdz0swup3l@testbox.xyz,,No MX records found
lot2tr@nonexistent456.com,,No MX records found
7x8u2r3vzvir@nonexistent456.com,,No MX records found
4s6mlc1@fakezone123.com,,No MX records found
juz8ht8ebs@testbox.xyz,,No MX records found
nirj01i14@fakezone123.com,,No MX records found
k2g68g6@gmail.com,1,Valid domain
u1xjjnt5@invalidomain789.net,,No MX records found
yjxfml8uba@fakemail.io,,No MX records found
v998saafao0k@testbox.xyz,,No MX records found
zzfqubc30xe7au@hotmail.com,1,Valid domain
fa23p4evnpk@fakezone123.com,,No MX records found
4tbyyoq6@testbox.xyz,,No MX records found
cflo93jp0yiqe@invalidomain789.net,,No MX records found
aulgxbc6g2210k@invalidomain789.net,,No MX records found
geojypo0@fakezone123.com,,No MX records found
44ffmohqp@yahoo.com,1,Valid domain
m3xdfiu5bcw7h@fakemail.io,,No MX records found
v2b2qg8zqx4@example.org,,All SMTP servers failed
ev33bnun@fakezone123.com,,No MX records found
cyx6ij0@fakezone123.com,,No MX records found
0zqbf4tyfi2@hotmail.com,1,Valid domain
6bilp80b6ec46a@nonexistent456.com,,No MX records found
putt7u6vv5h8u@gmail.com,1,Valid domain
m8v7bgq2@example.org,,All SMTP servers failed
0ydgsg49c0k@yahoo.com,1,Valid domain
jd8cl53ecxbqt2@gmail.com,1,Valid domain
iwfwn95xdp4u6k@hotmail.com,1,Valid domain
b8dngkv66@notreal.tech,,No MX records found
